2018-01-29 11:09:24,824 - root - INFO - ############################### START ###############################
2018-01-29 14:51:18,389 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.08305978775024414 seconds
2018-01-29 14:51:18,493 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.09406709671020508 seconds
2018-01-29 14:51:23,536 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.03502702713012695 seconds
2018-01-29 14:51:23,582 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03902697563171387 seconds
2018-01-29 14:51:23,654 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.06604766845703125 seconds
2018-01-29 14:51:24,758 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.0947771072387695 seconds
2018-01-29 14:51:24,964 - root - INFO - SUCCESS    Switch to frame out, Spend 0.1991407871246338 seconds
2018-01-29 14:51:25,222 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.2441713809967041 seconds
2018-01-29 14:51:25,506 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.2681910991668701 seconds
2018-01-29 14:51:27,590 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.06804585456848145 seconds
2018-01-29 14:51:29,636 - root - INFO - FAIL    Unable to clear and type element: <id->loginId> content: xiaohong, Spend 0.04002952575683594 seconds
2018-01-29 14:51:31,561 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.9173572063446045 seconds
2018-01-29 14:51:31,566 - root - INFO - ###############################  End  ###############################
2018-01-29 14:51:35,455 - root - INFO - 发送邮件成功
2018-01-29 14:52:23,441 - root - INFO - ############################### START ###############################
2018-01-29 14:52:40,468 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 17.02104902267456 seconds
2018-01-29 14:52:40,849 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3662528991699219 seconds
2018-01-29 14:52:41,304 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.4453158378601074 seconds
2018-01-29 14:52:41,395 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.08506250381469727 seconds
2018-01-29 14:52:41,532 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.12008523941040039 seconds
2018-01-29 14:52:41,611 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.07305264472961426 seconds
2018-01-29 14:52:46,654 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.033972978591918945 seconds
2018-01-29 14:52:46,715 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.049033403396606445 seconds
2018-01-29 14:52:47,027 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.3042163848876953 seconds
2018-01-29 14:52:48,131 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.0977787971496582 seconds
2018-01-29 14:52:48,350 - root - INFO - SUCCESS    Switch to frame out, Spend 0.21113276481628418 seconds
2018-01-29 14:52:48,820 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.46132802963256836 seconds
2018-01-29 14:52:48,914 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.08606743812561035 seconds
2018-01-29 14:52:51,018 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.09406733512878418 seconds
2018-01-29 14:52:53,090 - root - INFO - FAIL    Unable to clear and type element: <id->loginId> content: xiaohong, Spend 0.06398892402648926 seconds
2018-01-29 14:52:55,015 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.9183571338653564 seconds
2018-01-29 14:52:55,024 - root - INFO - ###############################  End  ###############################
2018-01-29 14:52:58,195 - root - INFO - ############################### START ###############################
2018-01-29 14:53:00,041 - root - INFO - 发送邮件成功
2018-01-29 14:53:16,849 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 18.64620089530945 seconds
2018-01-29 14:53:17,193 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3282318115234375 seconds
2018-01-29 14:53:17,642 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.4433114528656006 seconds
2018-01-29 14:53:17,745 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.0960686206817627 seconds
2018-01-29 14:53:17,904 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.14810395240783691 seconds
2018-01-29 14:53:17,990 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.07905721664428711 seconds
2018-01-29 14:53:23,038 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.04001331329345703 seconds
2018-01-29 14:53:23,079 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.036025285720825195 seconds
2018-01-29 14:53:23,154 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.06604599952697754 seconds
2018-01-29 14:53:24,257 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.096778154373169 seconds
2018-01-29 14:53:24,452 - root - INFO - SUCCESS    Switch to frame out, Spend 0.1871325969696045 seconds
2018-01-29 14:53:24,949 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.48734521865844727 seconds
2018-01-29 14:53:24,996 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.02801799774169922 seconds
2018-01-29 14:53:27,180 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.1581120491027832 seconds
2018-01-29 14:53:29,259 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.06905007362365723 seconds
2018-01-29 14:53:29,330 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.06404852867126465 seconds
2018-01-29 14:53:29,352 - root - INFO - SUCCESS    Judge the alert available, Spend 0.010006189346313477 seconds
2018-01-29 14:53:31,173 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.8172874450683594 seconds
2018-01-29 14:53:31,178 - root - INFO - ###############################  End  ###############################
2018-01-29 14:53:35,093 - root - INFO - 发送邮件成功
2018-01-29 14:55:32,208 - root - INFO - ############################### START ###############################
2018-01-29 14:55:49,512 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 17.299150943756104 seconds
2018-01-29 14:55:49,873 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.35008668899536133 seconds
2018-01-29 14:55:50,743 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.862574577331543 seconds
2018-01-29 14:55:50,847 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.09908223152160645 seconds
2018-01-29 14:55:51,034 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.17706775665283203 seconds
2018-01-29 14:55:51,115 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.07405233383178711 seconds
2018-01-29 14:55:56,170 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.04698038101196289 seconds
2018-01-29 14:55:56,213 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03702735900878906 seconds
2018-01-29 14:55:56,238 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.016013383865356445 seconds
2018-01-29 14:55:57,405 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1628246307373047 seconds
2018-01-29 14:55:57,539 - root - INFO - SUCCESS    Switch to frame out, Spend 0.11908292770385742 seconds
2018-01-29 14:55:57,679 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.12108588218688965 seconds
2018-01-29 14:55:58,622 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.9316611289978027 seconds
2018-01-29 14:56:00,726 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.09506964683532715 seconds
2018-01-29 14:56:02,838 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.10507464408874512 seconds
2018-01-29 14:56:02,916 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.07206010818481445 seconds
2018-01-29 14:56:02,931 - root - INFO - SUCCESS    Judge the alert available, Spend 0.00799417495727539 seconds
2018-01-29 14:56:03,069 - root - INFO - SUCCESS    Get the current window screenshot,path: E:\MyDocument\PycharmProjects\UItestframework-master\report\image\出现重复账户名, Spend 0.13210034370422363 seconds
2018-01-29 14:56:05,281 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.203556776046753 seconds
2018-01-29 14:56:05,287 - root - INFO - ###############################  End  ###############################
2018-01-29 14:56:10,061 - root - INFO - 发送邮件成功
2018-01-29 14:57:06,096 - root - INFO - ############################### START ###############################
2018-01-29 14:57:23,856 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 17.75555729866028 seconds
2018-01-29 14:57:23,869 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.0060045719146728516 seconds
2018-01-29 14:57:24,455 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.5784077644348145 seconds
2018-01-29 14:57:24,534 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.07105112075805664 seconds
2018-01-29 14:57:24,627 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.08306002616882324 seconds
2018-01-29 14:57:24,724 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.09006500244140625 seconds
2018-01-29 14:57:29,790 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.05800604820251465 seconds
2018-01-29 14:57:29,832 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03702688217163086 seconds
2018-01-29 14:57:30,079 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.23616671562194824 seconds
2018-01-29 14:57:31,221 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1318011283874512 seconds
2018-01-29 14:57:31,422 - root - INFO - SUCCESS    Switch to frame out, Spend 0.19113445281982422 seconds
2018-01-29 14:57:31,975 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.5453839302062988 seconds
2018-01-29 14:57:32,006 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.0260159969329834 seconds
2018-01-29 14:57:34,149 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.13604092597961426 seconds
2018-01-29 14:57:36,254 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.09407210350036621 seconds
2018-01-29 14:57:36,334 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.07605290412902832 seconds
2018-01-29 14:57:36,347 - root - INFO - SUCCESS    Judge the alert available, Spend 0.006991863250732422 seconds
2018-01-29 14:57:36,472 - root - INFO - SUCCESS    Get the current window screenshot,path: E:\MyDocument\PycharmProjects\UItestframework-master\report\image\出现重复账户名.jpg, Spend 0.1180729866027832 seconds
2018-01-29 14:57:38,231 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.7532274723052979 seconds
2018-01-29 14:57:38,245 - root - INFO - ###############################  End  ###############################
2018-01-29 14:57:42,251 - root - INFO - 发送邮件成功
2018-01-29 14:58:44,358 - root - INFO - ############################### START ###############################
2018-01-29 14:59:04,782 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 20.418455123901367 seconds
2018-01-29 14:59:05,137 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3452422618865967 seconds
2018-01-29 14:59:05,610 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.4633212089538574 seconds
2018-01-29 14:59:05,699 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.08205962181091309 seconds
2018-01-29 14:59:05,845 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.13209295272827148 seconds
2018-01-29 14:59:05,918 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.06804823875427246 seconds
2018-01-29 14:59:11,005 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.07399868965148926 seconds
2018-01-29 14:59:11,046 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03502321243286133 seconds
2018-01-29 14:59:11,111 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.05504035949707031 seconds
2018-01-29 14:59:12,234 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1187951564788818 seconds
2018-01-29 14:59:12,437 - root - INFO - SUCCESS    Switch to frame out, Spend 0.19614005088806152 seconds
2018-01-29 14:59:12,961 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.5153658390045166 seconds
2018-01-29 14:59:13,028 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.050034523010253906 seconds
2018-01-29 14:59:15,144 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.11007380485534668 seconds
2018-01-29 14:59:17,231 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.08002781867980957 seconds
2018-01-29 14:59:17,300 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.06304740905761719 seconds
2018-01-29 14:59:17,318 - root - INFO - SUCCESS    Judge the alert available, Spend 0.008004426956176758 seconds
2018-01-29 14:59:17,560 - root - INFO - SUCCESS    Get the current window screenshot,path: E:\MyDocument\PycharmProjects\UItestframework-master\report\image\出现重复账户名.jpg, Spend 0.23717164993286133 seconds
2018-01-29 14:59:19,323 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.7552485466003418 seconds
2018-01-29 14:59:19,338 - root - INFO - ###############################  End  ###############################
2018-01-29 14:59:23,296 - root - INFO - 发送邮件成功
2018-01-29 15:00:51,521 - root - INFO - ############################### START ###############################
2018-01-29 15:01:10,458 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 18.93340539932251 seconds
2018-01-29 15:01:10,550 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.08105945587158203 seconds
2018-01-29 15:01:11,209 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.6544644832611084 seconds
2018-01-29 15:01:11,281 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.06104135513305664 seconds
2018-01-29 15:01:11,342 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.05604076385498047 seconds
2018-01-29 15:01:11,586 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.23416543006896973 seconds
2018-01-29 15:01:16,653 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.05402112007141113 seconds
2018-01-29 15:01:16,688 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.03002166748046875 seconds
2018-01-29 15:01:16,708 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.01200723648071289 seconds
2018-01-29 15:01:17,847 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1328036785125732 seconds
2018-01-29 15:01:17,972 - root - INFO - SUCCESS    Switch to frame out, Spend 0.11708211898803711 seconds
2018-01-29 15:01:19,121 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 1.116791009902954 seconds
2018-01-29 15:01:19,204 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.07104992866516113 seconds
2018-01-29 15:01:21,286 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.07099533081054688 seconds
2018-01-29 15:01:23,358 - root - INFO - FAIL    Unable to clear and type element: <id->loginId> content: xiaohong, Spend 0.06400728225708008 seconds
2018-01-29 15:01:25,318 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.9503896236419678 seconds
2018-01-29 15:01:25,336 - root - INFO - ###############################  End  ###############################
2018-01-29 15:01:29,622 - root - INFO - 发送邮件成功
2018-01-29 15:05:02,328 - root - INFO - ############################### START ###############################
2018-01-29 15:05:24,403 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 22.068623304367065 seconds
2018-01-29 15:05:24,434 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.024016618728637695 seconds
2018-01-29 15:05:25,262 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.8225836753845215 seconds
2018-01-29 15:05:25,727 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.4603276252746582 seconds
2018-01-29 15:05:26,037 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.30121374130249023 seconds
2018-01-29 15:05:26,237 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.18012428283691406 seconds
2018-01-29 15:05:31,299 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.052039384841918945 seconds
2018-01-29 15:05:31,361 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.056038856506347656 seconds
2018-01-29 15:05:31,383 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.016012907028198242 seconds
2018-01-29 15:05:32,545 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.1558191776275635 seconds
2018-01-29 15:05:32,760 - root - INFO - SUCCESS    Switch to frame out, Spend 0.20514464378356934 seconds
2018-01-29 15:05:33,367 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.598423957824707 seconds
2018-01-29 15:05:33,403 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.031022071838378906 seconds
2018-01-29 15:05:35,514 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.09602952003479004 seconds
2018-01-29 15:05:37,618 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.09907150268554688 seconds
2018-01-29 15:05:37,798 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.17212224006652832 seconds
2018-01-29 15:05:37,812 - root - INFO - SUCCESS    Judge the alert available, Spend 0.007004499435424805 seconds
2018-01-29 15:05:40,032 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.2097270488739014 seconds
2018-01-29 15:05:40,055 - root - INFO - ###############################  End  ###############################
2018-01-29 15:05:47,052 - root - INFO - 发送邮件成功
2018-01-29 15:08:09,491 - root - INFO - ############################### START ###############################
2018-01-29 15:08:28,195 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 18.69652771949768 seconds
2018-01-29 15:08:28,210 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.0 seconds
2018-01-29 15:08:28,887 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.6608951091766357 seconds
2018-01-29 15:08:28,958 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.06604623794555664 seconds
2018-01-29 15:08:29,041 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.07805585861206055 seconds
2018-01-29 15:08:29,129 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.08205938339233398 seconds
2018-01-29 15:08:39,227 - root - INFO - FAIL    Unable to click element: <xpath->html/body/div[10]/div[1]/a>, Spend 5.0917809009552 seconds
2018-01-29 15:08:40,820 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.5761082172393799 seconds
2018-01-29 15:08:40,825 - root - INFO - ###############################  End  ###############################
2018-01-29 15:08:45,242 - root - INFO - 发送邮件成功
2018-01-29 15:08:45,470 - root - INFO - ############################### START ###############################
2018-01-29 15:09:01,525 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 16.050599336624146 seconds
2018-01-29 15:09:01,851 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.31725025177001953 seconds
2018-01-29 15:09:02,477 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 0.6189916133880615 seconds
2018-01-29 15:09:02,572 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.07605314254760742 seconds
2018-01-29 15:09:02,653 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.07205343246459961 seconds
2018-01-29 15:09:02,751 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.08707332611083984 seconds
2018-01-29 15:09:07,827 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.0679929256439209 seconds
2018-01-29 15:09:07,872 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.039026498794555664 seconds
2018-01-29 15:09:07,930 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.05202198028564453 seconds
2018-01-29 15:09:09,035 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.0957763195037842 seconds
2018-01-29 15:09:09,249 - root - INFO - SUCCESS    Switch to frame out, Spend 0.20914959907531738 seconds
2018-01-29 15:09:09,793 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.5313754081726074 seconds
2018-01-29 15:09:09,835 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.03302264213562012 seconds
2018-01-29 15:09:11,988 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[1]/div[2]/div/div/div[2]/table/tbody/tr[6]/td[7]/div/a[2]/img>, Spend 0.14310145378112793 seconds
2018-01-29 15:09:14,065 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: xiaohong, Spend 0.06673812866210938 seconds
2018-01-29 15:09:14,134 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[5]/div[3]/div/button[2]>, Spend 0.0689401626586914 seconds
2018-01-29 15:09:14,150 - root - INFO - SUCCESS    Judge the alert available, Spend 0.0 seconds
2018-01-29 15:09:16,305 - root - INFO - SUCCESS    Get the current window screenshot,path: E:\MyDocument\PycharmProjects\UItestframework-master\report\image\出现重复账号名.jpg, Spend 0.13709712028503418 seconds
2018-01-29 15:09:18,106 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.7962722778320312 seconds
2018-01-29 15:09:18,124 - root - INFO - ###############################  End  ###############################
2018-01-29 15:09:23,046 - root - INFO - 发送邮件成功
2018-01-29 15:17:51,527 - root - INFO - ############################### START ###############################
2018-01-29 15:18:11,563 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 20.02286982536316 seconds
2018-01-29 15:18:11,592 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.006004810333251953 seconds
2018-01-29 15:18:16,332 - root - INFO - SUCCESS    Navigated to http://www.baidu.com, Spend 4.735100984573364 seconds
2018-01-29 15:18:16,539 - root - INFO - SUCCESS    Clear and type element: <id->kw> content: 小石头tester, Spend 0.19137024879455566 seconds
2018-01-29 15:18:17,134 - root - INFO - SUCCESS    Clicked element: <id->su>, Spend 0.5633964538574219 seconds
2018-01-29 15:18:19,160 - root - INFO - SUCCESS    Get current window title, Spend 0.016013383865356445 seconds
2018-01-29 15:18:20,549 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.3839540481567383 seconds
2018-01-29 15:18:20,565 - root - INFO - ###############################  End  ###############################
2018-01-29 15:18:20,565 - root - INFO - ############################### START ###############################
2018-01-29 15:18:37,545 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 16.979830741882324 seconds
2018-01-29 15:18:37,643 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.08906245231628418 seconds
2018-01-29 15:18:38,736 - root - INFO - SUCCESS    Navigated to http://www.baidu.com, Spend 0.4793257713317871 seconds
2018-01-29 15:18:38,926 - root - INFO - SUCCESS    Clear and type element: <id->kw> content: webdriver, Spend 0.18631935119628906 seconds
2018-01-29 15:18:39,195 - root - INFO - SUCCESS    Clicked element: <id->su>, Spend 0.25818324089050293 seconds
2018-01-29 15:18:41,223 - root - INFO - SUCCESS    Get current window title, Spend 0.01901531219482422 seconds
2018-01-29 15:18:43,299 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 2.0566370487213135 seconds
2018-01-29 15:18:43,320 - root - INFO - ###############################  End  ###############################
2018-01-29 15:18:43,339 - root - INFO - ############################### START ###############################
2018-01-29 15:19:00,818 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 17.469285488128662 seconds
2018-01-29 15:19:01,162 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3323960304260254 seconds
2018-01-29 15:19:02,199 - root - INFO - SUCCESS    Navigated to http://192.168.1.203:8080/ips/login.real.jsp, Spend 1.0365774631500244 seconds
2018-01-29 15:19:02,830 - root - INFO - SUCCESS    Clear and type element: <id->username> content: admin, Spend 0.6024284362792969 seconds
2018-01-29 15:19:03,077 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 111111, Spend 0.22716116905212402 seconds
2018-01-29 15:19:03,147 - root - INFO - SUCCESS    Clicked element: <id->btnLogin>, Spend 0.06404757499694824 seconds
2018-01-29 15:19:08,221 - root - INFO - SUCCESS    Clicked element: <xpath->html/body/div[10]/div[1]/a>, Spend 0.0660390853881836 seconds
2018-01-29 15:19:08,255 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id="navMenu"]/ul/li[7]/a/img>, Spend 0.028023242950439453 seconds
2018-01-29 15:19:08,332 - root - INFO - SUCCESS    Switch to frame element: <id->fNav>, Spend 0.0720510482788086 seconds
2018-01-29 15:19:09,609 - root - INFO - SUCCESS    Clicked element: <id->spage.data.tree39>, Spend 1.2688977718353271 seconds
2018-01-29 15:19:09,807 - root - INFO - SUCCESS    Switch to frame out, Spend 0.1911330223083496 seconds
2018-01-29 15:19:10,242 - root - INFO - SUCCESS    Switch to frame element: <id->fMain>, Spend 0.42830371856689453 seconds
2018-01-29 15:19:10,568 - root - INFO - SUCCESS    Switch to frame element: <name->fRight>, Spend 0.31722497940063477 seconds
2018-01-29 15:19:12,748 - root - INFO - SUCCESS    Clicked element: <name->btnCreateUser>, Spend 0.14910554885864258 seconds
2018-01-29 15:19:12,811 - root - INFO - SUCCESS    Clear and type element: <id->loginId> content: daxiong, Spend 0.054036855697631836 seconds
